MONTH,DATE,MODEL,PO NO 1.,Item,PO NO 2.,DEST,QTY,REPACKING ,RESULT,PARTIAL Q'TY,"PARTIAL
NO",BUILDING,LINE,TQC NUM,EMPLOYEE NO,QTY INSPECTION,OFFICIAL INSPECTOR,INSPECTOR TYPE,DESCRIPTION,REMARKS,INTERNAL INSPECTOR,Stitching issue,Wrong Packing issue(prs),NOTE
11,11/7/2025,VS PACE 2.0,901669900,1,901669900-1,Italy,400,,PASS,,,C,Asc 03-1,8C,624070252,50,MS.HUỲNH,CFA,"Dirty Upper(1),Dirty O'S(1),Thread Ends(1)",,,,,
11,11/7/2025,VS PACE 2.0,901675295,1,901675295-1,Netherlands,310,,PASS,,,C,Asc 03-1,8C,624070252,50,MRS.VY,CFA,Over Cement(1),,,,,
11,11/7/2025,VS PACE 2.0,901728716,1,901728716-1,Netherlands,310,,PASS,,,C,Asc 03-1,8C,624070252,50,MS.HUỲNH,CFA,Over Cement(2),,,,,
11,11/7/2025,VS PACE 2.0,901425852,1,901425852-1,Ukraine,101,,PASS,,,D,Asc 09-1,32C,625030234,20,MS.HUỲNH,CFA,Thread Ends(1),,,,,
11,11/7/2025,VS PACE 2.0,901712066,1,901712066-1,Monaco,200,,PASS,,,D,Asc 11-1,38C,625090293,32,MS.HUỲNH,CFA,"Dirty Upper(1),Uneven Collar Top Line(1)",,,,,
11,11/7/2025,VS PACE 2.0,901713508,1,901713508-1,Monaco,436,,PASS,,,D,Asc 09-1,32C,625030234,50,MR.THÁI,CFA,"Dirty Upper(2),Crooked Eyestay(1)",,,,,
11,11/7/2025,VS PACE 2.0,901776632,1,901776632-1,Italy,330,,PASS,,,D,Asc 11-1,38C,625090293,50,MRS.VY,CFA,"Dirty Collar Lining(1),Poor Attaching(1)",,,,,
11,11/7/2025,ADVANTAGE,901521639,1,901521639-1,Thailand,468,,PASS,,,D,Asc 10-2,28C,624100065,50,MS.HUỲNH,CFA,Dirty O'S(2),,,,,
11,11/7/2025,ADVANTAGE,901526926,1,901526926-1,Thailand,184,,PASS,,,D,Asc 10-1,36C,625050250,32,MS.HUỲNH,CFA,Dirty O'S(1),,,,,
11,11/7/2025,ADVANTAGE,901584490,1,901584490-1,Thailand,100,,PASS,,,D,Asc 06-2,10C,624050200,20,MS.NGÂN,CFA,Dirty Upper(1),,,,,
11,11/7/2025,ADVANTAGE,901666303,1,901666303-1,Utd.Arab Emir.,383,,PASS,,,D,Asc 10-1,36C,625050250,50,MRS.VY,CFA,"Collar Lining Wrinkle(1),Dirty Upper(1)",,,,,
11,11/7/2025,ADVANTAGE,901721748,1,901721748-1,Philippines,223,,PASS,,,D,Asc 10-1,36C,625050250,32,MR.THÁI,CFA,Bonding Gap(1),,,,,
11,11/7/2025,VL COURT 3.0 K,901665180,1,901665180-1,Utd.Arab Emir.,160,,PASS,,,D,Asc 04-2,R6D,619080327,32,MS.HUỲNH,CFA,Thread Ends(2),,,,,
11,11/7/2025,VL COURT 3.0 K,901346071,1,901346071-1,Netherlands,"4,597",,PASS,3200,P1,D,Asc 06-1,2C,623080380,125,MS.HUỲNH,CFA,"Bonding Gap(2),Thread Ends(2),Over Cement(2),Poor Attaching(2)",,,,,
11,11/7/2025,VL COURT 3.0 K,901346071,1,901346071-1,Netherlands,"4,597",,PASS,1397,PC,D,Asc 04-2,R6D,619080327,125,MR.NHỨT,CFA,"Collar Lining Wrinkle(1),Different Color Collar Lining(2)",,,,,
11,11/7/2025,GRAND COURT 3.0,901787745,1,901787745-1,Utd.Arab Emir.,"48,686",,PASS,3200,P4,D,Asc 01-2,5C,621120400,125,MS.HUỲNH,CFA,"Dirty Upper(2),Bonding Gap(2),Over Cement(2)",,,,,
11,11/7/2025,GRAND COURT 3.0,901787745,1,901787745-1,Utd.Arab Emir.,"48,686",,PASS,3200,P3,D,Asc 02-2,35C,625050156,125,MR.THÁI,CFA,"Bonding Gap(3),Over Cement(3),Dirty Upper(3)",,,,,
11,11/7/2025,URBAN COURT,901663887,1,901663887-1,Netherlands,305,,PASS,,,D,Asc 10-2,28C,624100065,50,MR.NHỨT,CFA,Dirty Upper(1),,,,,
11,11/7/2025,URBAN COURT,901710259,1,901710259-1,Philippines,141,,PASS,,,D,Asc 10-2,28C,624100065,20,MR.NHỨT,CFA,Wrinkle(1),,,,,
11,11/7/2025,VS PACE 2.0,901490796,1,901490796-1,Italy,600,,PASS,,,D,Asc 09-2,14C,624020152,80,MS.HUỲNH,CFA,"Bonding Gap(2),Over Cement(2),Off Center Heel(1)",,,,,
11,11/7/2025,VS PACE 2.0,901510446,1,901510446-1,Netherlands,350,,PASS,,,D,Asc 11-1,38C,625090293,50,MR.THÁI,CFA,Bonding Gap(1),,,,,
11,11/7/2025,VS PACE 2.0,901720066,1,901720066-1,Netherlands,520,,PASS,,,D,Asc 03-2,R5C,620120148,80,MRS.VY,CFA,Dirty Upper(1),,,,,
11,11/7/2025,VS PACE 2.0,901776448,1,901776448-1,Netherlands,743,,PASS,,,D,Asc 09-2,14C,624020152,80,MS.NGÂN,CFA,"Peel Off Logo InSole(1),Dirty Upper(2)",,,,,
11,11/7/2025,VL COURT 3.0 K,901527110,1,901527110-1,USA,300,,FAIL,,,A,Asc 02-2,7A,625020551,50,MS.HUỲNH,CFA,Bonding Gap(11),OFFICIAL,,,,
11,11/7/2025,URBAN COURT,901481460,1,901481460-1,Italy,645,,FAIL,,,D,Asc 10-1,36C,625050250,80,MRS.VY,CFA,"Bonding Gap(8),Wrinkle(3),Over Primer Upper(2),Dirty O'S(2),Dirty Collar Lining(2),Collar Lining Damaged(1)",OFFICIAL,,,,
11,11/8/2025,Tensaur Sport 2.0 CF I,901706353,1,901706353-1,Netherlands,701,,PASS,,,A,Asc 08-1,41A,625080141,80,MRS.VY,CFA,"Dirty O'S(1),Bonding Gap(1)",,,,,
11,11/8/2025,Tensaur Sport 2.0 CF I,901706466,1,901706466-1,Italy,"2,381",,PASS,,,A,Asc 08-1,41A,625080141,125,MR.THÁI,CFA,"Bonding Gap(2),Dirty O'S(2),Wobbling(2)",,,,,
11,11/8/2025,Tensaur Sport 2.0 CF I,901706570,1,901706570-1,United Kingdom,421,,PASS,,,A,Asc 08-1,41A,625080141,50,MR.MOON,MANAGER,No issue,,CFA(VY)AQL->TOP MANAGER(MR.MOON),,,
11,11/8/2025,VL COURT 3.0 K,901512499,1,901512499-1,Netherlands,"1,000",,PASS,,,A,Asc 02-2,7A,625020551,80,MS.HUỲNH,CFA,"Needle Hole(1),Dirty Upper(2),Wobbling(1)",,,,,
11,11/8/2025,VL COURT 3.0 K,901529050,1,901529050-1,Spain,302,,PASS,,,A,Asc 04-2,40A,625060019,50,MR.THÁI,CFA,"High/Low Heel(1),Over Cement(1)",,,,,
11,11/8/2025,LITE RACER ADAPT 7.0 I,901463325,1,901463325-1,USA,300,,PASS,,,A,Asc 07-1,11A,622021048,50,MS.HUỲNH,CFA,Thread Ends(2),,,,,
11,11/8/2025,LITE RACER ADAPT 7.0 I,901526989,1,901526989-1,USA,402,,PASS,,,A,Asc 07-1,20A,623110220,50,MR.THÁI,CFA,Dirty M'S(2),,,,,
11,11/8/2025,LITE RACER ADAPT 7.0 I,901599777,1,901599777-1,USA,402,,PASS,,,A,Asc 07-1,20A,623110220,50,MS.HUỲNH,CFA,"Sole Laying(1),Over Cement(2)",,,,,
11,11/8/2025,TENSAUR SPORT 3.0 CF I,901467008,1,901467008-1,Peru,226,,PASS,,,A,Asc 05-1,23A,624110228,32,MR.THÁI,CFA,Wobbling(2),,,,,
11,11/8/2025,TENSAUR SPORT 3.0 CF I,901665994,1,901665994-1,Chile,473,,PASS,,,A,Asc 10-1,14A,622030023,50,MR.THÁI,CFA,Wobbling(2),,,,,
11,11/8/2025,TENSAUR SPORT 3.0 CF I,901727420,1,901727420-1,Italy,345,,PASS,,,A,Asc 05-1,23A,624110228,50,MR.THÁI,CFA,"Dirty Upper(2),Bonding Gap(1)",,,,,
11,11/8/2025,TENSAUR SPORT 3.0 CF I,901524940,1,901524940-1,United Kingdom,330,,PASS,,,A,Asc 11-1,9A,622080458,50,MS.NGÂN,CFA,"Dirty Upper(2),Left/Right Component Mismatch(1)",,,,,
11,11/8/2025,Tensaur Run 3.0 EL I,901597078,1,901597078-1,Italy,630,,PASS,,,A,Asc 06-1,25A,624030105,80,MR.THÁI,CFA,"Dirty Collar Lining(2),Over Cement(2)",,,,,
11,11/8/2025,Tensaur Run 3.0 EL I,901664471,1,901664471-1,Brazil,560,,PASS,,,A,Asc 07-2,R4,620110408,80,MR.THÁI,CFA,Collar Lining Wrinkle(3),,,,,
11,11/8/2025,VL COURT 3.0 K,901500671,1,901500671-1,Netherlands,500,,PASS,,,A,Asc 04-2,40A,625060019,50,MR.NHỨT,CFA,"Over Cement(1),Wobbling(1)",,,,,
11,11/8/2025,LIGHTSHIFT 2.0,901665388,1,901665388-1,Peru,148,,PASS,,,A,Asc 02-1,31A,624060331,20,MR.THÁI,CFA,Dirty M'S(1),,,,,
11,11/8/2025,LIGHTSHIFT 2.0,901730298,1,901730298-1,USA,372,,PASS,,,A,Asc 01-1,31A,624060331,50,MS.NGÂN,CFA,"Wrinkle(1),Over Cement(2)",,,,,
11,11/8/2025,LIGHTSHIFT 2.0,901730359,1,901730359-1,USA,614,,PASS,,,A,Asc 02-1,31A,624060331,80,MS.HUỲNH,CFA,"Over Cement(2),Dirty O'S(2)",,,,,
11,11/8/2025,VL COURT 3.0 K,901289815,1,901289815-1,Netherlands,309,,PASS,,,A,Asc 03-2,19A,621110258,50,MR.THÁI,CFA,"Over Cement(1),Dirty Upper(1)",,,,,
11,11/8/2025,VL COURT 3.0 K,901483794,1,901483794-1,USA,"1,500",,PASS,,,A,Asc 02-2,7A,625020551,125,MR.THÁI,CFA,"Off Center(2),Wobbling(2),Dirty O'S(2)",,,,,
11,11/8/2025,VL COURT 3.0 K,901488062,1,901488062-1,USA,306,,PASS,,,A,Asc 07-1,20A,623110220,50,MR.THÁI,CFA,Wobbling(2),,,,,
11,11/8/2025,VL COURT 3.0 K,901513951,1,901513951-1,Netherlands,"1,500",,PASS,,,A,Asc 06-2,17A,624030271,125,MR.NHỨT,CFA,"Wobbling(2),Over Cement(1)",,,,,
11,11/8/2025,TENSAUR SPORT 3.0 K,901664596,1,901664596-1,Brazil,"1,121",,PASS,,,B,Asc 06-2,26B,623090198,80,MS.HUỲNH,CFA,"Dirty O'S(2),Bonding Gap(2)",,,,,
11,11/8/2025,TENSAUR SPORT 3.0 K,901665907,1,901665907-1,Colombia,300,,PASS,,,B,Asc 02-2,25B,621100361,50,MS.NGÂN,CFA,"Collar Lining Wrinkle(1),Dirty O'S(1)",,,,,
11,11/8/2025,TENSAUR SPORT 3.0 K,901667763,1,901667763-1,Peru,352,,PASS,,,B,Asc 04-1,9B,621030996,50,MS.NGÂN,CFA,Collar Lining Wrinkle(2),,,,,
11,11/8/2025,TENSAUR SPORT 3.0 K,901264753,1,901264753-1,Brazil,354,,PASS,,,B,Asc 01-2,42B,625030063,50,MR.THÁI,CFA,"Wobbling(2),Over Primer O'S(1)",,,,,
11,11/8/2025,TENSAUR SPORT 3.0 K,901297678,1,901297678-1,Netherlands,754,,PASS,,,B,Asc 04-2,43B,625030363,80,MR.NHỨT,CFA,"Wrinkle(1),Bonding Gap(1)",,,,,
11,11/8/2025,TENSAUR SPORT 3.0 K,901665535,1,901665535-1,Argentina,"3,812",,PASS,3200,P1,B,Asc 01-1,38A,622020703,125,MR.NHỨT,CFA,"Dirty Upper(1),Poor Attaching(2)",,,,,
11,11/8/2025,TENSAUR SPORT 3.0 K,901724538,1,901724538-1,Italy,385,,PASS,,,B,Asc 01-1,27A,621030280,50,MR.NHỨT,CFA,"Over Primer O'S(1),Poor Attaching(1)",,,,,
11,11/8/2025,TENSAUR SPORT 3.0  CF K,901164072,1,901164072-1,Utd.Arab Emir.,"1,584",,PASS,,,B,Asc 02-1,R2B,621060393,125,MR.THÁI,CFA,"Thread Ends(3),Collar Lining Wrinkle(2),Wobbling(2)",,,,,
11,11/8/2025,GALAXY 7 M,901486187,1,901486187-1,Utd.Arab Emir.,145,,PASS,,,C,Asc 10-1,13D,624100308,20,MS.NGÂN,CFA,Bonding Gap(1),,,,,
11,11/8/2025,GALAXY 7 M,901530842,1,901530842-1,Italy,"2,020",,PASS,,,C,Asc 10-2,19D,625080253,125,MR.THÁI,CFA,"Dirty M'S(2),Dirty Upper(2)",,,,,
11,11/8/2025,GALAXY 7 M,901425737,1,901425737-1,Utd.Arab Emir.,100,,PASS,,,C,Asc 05-1,38D,625020419,20,MR.THÁI,CFA,Wobbling(1),,,,,
11,11/8/2025,GALAXY 7 M,901514871,1,901514871-1,Philippines,335,,PASS,,,C,Asc 11-1,28D,625080255,50,MR.MOON,MANAGER,No issue,,CFA(VY)AQL->TOP MANAGER(MR.MOON),,,
11,11/8/2025,GALAXY 7 M,901523366,1,901523366-1,Malaysia,100,,PASS,,,C,Asc 11-2,28D,625080255,20,MR.NHỨT,CFA,Dirty Upper(1),,,,,
11,11/8/2025,GALAXY 7 M,901662583,1,901662583-1,Italy,815,,PASS,,,C,Asc 08-1,16,621070084,80,MS.NGÂN,CFA,"Wrinkle(2),Dirty M'S(2)",,,,,
11,11/8/2025,GALAXY 7 M,901665750,1,901665750-1,Peru,300,,PASS,,,C,Asc 08-2,8D,624080430,50,MRS.LY,MANAGER,No issue,,CFA(NHỨT)AQL->TOP MANAGER(MRS.LY),,,
11,11/8/2025,GALAXY 7 M,901714730,1,901714730-1,Utd.Arab Emir.,215,,PASS,,,C,Asc 07-2,29D,624040410,32,MRS.LY,MANAGER,No issue,,CFA(NHỨT)AQL->TOP MANAGER(MRS.LY),,,
11,11/8/2025,GALAXY 7 M,901722561,1,901722561-1,United Kingdom,145,,PASS,,,C,Asc 11-1,25D,622070156,20,MR.THÁI,CFA,Dirty Upper(1),,,,,
11,11/8/2025,GALAXY 7 M,901732509,1,901732509-1,Italy,340,,PASS,,,C,Asc 08-2,8D,624080430,50,MR.THÁI,CFA,"Dirty O'S(2),Collar Lining Wrinkle(2),Dirty Upper(1)",,,,,
11,11/8/2025,GALAXY 7 W,901553261,1,901553261-1,Netherlands,300,,PASS,,,C,Asc 06-1,21D,623030007,50,MS.HUỲNH,CFA,"Wrinkle(1),Dirty O'S(1)",,,,,
11,11/8/2025,GRAND COURT 2.0,901719879,1,901719879-1,Netherlands,"1,200",,PASS,,,C,Asc 01-2,31D,624040282,80,MRS.VY,CFA,"Needle Hole(1),Bonding Gap(2)",,,,,
11,11/8/2025,TENSAUR SPORT 3.0 K,901665563,1,901665563-1,Argentina,"4,500",,PASS,3200,P1,C,Asc 02-2,33D,624070020,125,MRS.VY,CFA,"Over Cement(1),Poor Shape(3),Dirty Upper(1)",,,,,
11,11/8/2025,VS PACE 2.0,901519930,1,901519930-1,Netherlands,350,,PASS,,,C,Asc 03-1,8C,624070252,50,MR.THÁI,CFA,"Poor Attaching(1),Over Primer O'S(2)",,,,,
11,11/8/2025,VS PACE 2.0,901722722,1,901722722-1,Italy,300,,PASS,,,C,Asc 03-1,8C,624070252,50,MR.THÁI,CFA,Over Cement(2),,,,,
11,11/8/2025,ADVANTAGE 2.0,901709089,1,901709089-1,Netherlands,309,,PASS,,,D,Asc 08-1,1C,623090139,50,MR.MOON,MANAGER,No issue,,CFA(VY)AQL->TOP MANAGER(MR.MOON),,,
11,11/8/2025,VS PACE 2.0,901178455,1,901178455-1,Utd.Arab Emir.,200,,PASS,,,D,Asc 11-1,38C,625090293,32,MS.HUỲNH,CFA,Wrinkle(1),,,,,
11,11/8/2025,ADVANTAGE,901718632,1,901718632-1,United Kingdom,480,,PASS,,,D,Asc 06-2,10C,624050200,50,MS.HUỲNH,CFA,Dirty O'S(2),,,,,
11,11/8/2025,VL COURT 3.0 K,901599432,1,901599432-1,Netherlands,"1,000",,PASS,,,D,Asc 06-1,2C,623080380,80,MS.HUỲNH,CFA,"Wrinkle(2),Bonding Gap(2),Dirty O'S(2)",,,,,
11,11/8/2025,GRAND COURT 3.0,901283117,1,901283117-1,Netherlands,391,R9C,PASS,,,B3,7,R9C,621030557,50,MR.NHỨT,CFA,Dirty O'S(1),,,,,
11,11/8/2025,GRAND COURT 3.0,901523041,1,901523041-1,Netherlands,722,12,PASS,,,B3,2,12,625030164,80,MS.NGÂN+MR.BÌNH,CFA + LOP,Dirty Upper(1),,,,,
11,11/8/2025,GRAND COURT 3.0,901787745,1,901787745-1,Utd.Arab Emir.,"48,686",,PASS,3200,P5,D,Asc 01-1,39C,625090192,125,MS.HUỲNH,CFA,"Dirty Upper(2),Over Cement(2),Bonding Gap(2)",,,,,
11,11/8/2025,GRAND COURT 3.0,901787745,1,901787745-1,Utd.Arab Emir.,"48,686",,PASS,3200,P6,D,Asc 01-1,39C,625090192,125,MS.NGÂN,CFA,"Bonding Gap(2),Dirty O'S(2)",,,,,
11,11/8/2025,URBAN COURT,901380387,1,901380387-1,Utd.Arab Emir.,194,,PASS,,,D,Asc 10-2,28C,624100065,32,MR.THÁI,CFA,Thread Ends(1),,,,,
11,11/8/2025,URBAN COURT,901481460,1,901481460-1,Italy,645,12,PASS,,,B3,2,12,625030164,80,MR.MOON,MANAGER,"Wrinkle(1),Dirty O'S(1),Dirty Collar Lining(1)",,CFA(VY)AQL->TOP MANAGER(MR.MOON),,,
11,11/8/2025,URBAN COURT,901665221,1,901665221-1,Chile,300,,PASS,,,D,Asc 07-2,17C,624030608,50,MS.NGÂN,CFA,Poor Attaching(2),,,,,
11,11/8/2025,URBAN COURT,901711949,1,901711949-1,Monaco,200,,PASS,,,D,Asc 10-2,28C,624100065,32,MS.NGÂN,CFA,Dirty O'S(1),,,,,
11,11/8/2025,URBAN COURT,901708091,1,901708091-1,Italy,500,,FAIL,,,D,Asc 10-2,28C,624100065,50,MR.THÁI,CFA,Holes Not Punched Properly(10) ,OFFICIAL,,,,
11,11/10/2025,VL COURT 3.0 K,901269676,1,901269676-1,Netherlands,408,,PASS,,,A,Asc 05-2,28A,619060201,50,MS.NGÂN,CFA,Wobbling(1),,,,,
11,11/10/2025,VL COURT 3.0 K,901312399,1,901312399-1,Spain,604,,PASS,,,A,Asc 07-1,20A,623110220,80,MRS.VY,CFA,Wobbling(2),,,,,
11,11/10/2025,VL COURT 3.0 K,901487950,1,901487950-1,USA,300,,PASS,,,A,Asc 05-2,28A,619060201,50,MS.NGÂN,CFA,Wobbling(1),,,,,
11,11/10/2025,TENSAUR SPORT 3.0 CF I,901265637,1,901265637-1,United Kingdom,330,,PASS,,,A,Asc 10-1,14A,622030023,50,MS.HUỲNH,CFA,"Wobbling(2),Over Primer O'S(2)",,,,,
11,11/10/2025,TENSAUR SPORT 3.0 CF I,901324173,1,901324173-1,Netherlands,418,,PASS,,,A,Asc 10-1,14A,622030023,50,MR.THÁI,CFA,Thread Ends(2),,,,,
11,11/10/2025,TENSAUR SPORT 3.0 CF I,901666523,1,901666523-1,Peru,356,,PASS,,,A,Asc 05-1,23A,624110228,50,MRS.LY,MANAGER,No issue,,CFA(HUỲNH)AQL->TOP MANAGER(MRS.LY),,,
11,11/10/2025,TENSAUR SPORT 3.0 CF I,901667911,1,901667911-1,Argentina,"1,052",,PASS,,,A,Asc 11-1,9A,622080458,80,MS.NGÂN,CFA,"Dirty O'S(2),Poor Attaching(2)",,,,,
11,11/10/2025,TENSAUR SPORT 3.0 CF I,901283487,1,901283487-1,United Kingdom,355,,PASS,,,A,Asc 06-2,17A,624030271,50,MS.HUỲNH,CFA,"Dirty Collar Lining(1),Dirty Upper(2)",,,,,
11,11/10/2025,TENSAUR SPORT 3.0 CF I,901665964,1,901665964-1,Chile,414,,PASS,,,A,Asc 05-1,23A,624110228,50,MS.NGÂN,CFA,"Uneven Collar Top Line(2),Dirty Collar Lining(1)",,,,,
11,11/10/2025,TENSAUR SPORT 3.0 CF I,901666449,1,901666449-1,Peru,842,,PASS,,,A,Asc 06-2,17A,624030271,80,MS.NGÂN,CFA,Dirty Collar Lining(2),,,,,
11,11/10/2025,Tensaur Run 3.0 EL I,901666262,1,901666262-1,Brazil,582,,PASS,,,A,Asc 07-2,R4,620110408,80,MS.NGÂN,CFA,"Collar Lining Wrinkle(2),Dirty Upper(3)",,,,,
11,11/10/2025,Tensaur Run 3.0 EL I,901666288,1,901666288-1,Brazil,295,,PASS,,,A,Asc 07-2,R4,620110408,50,MR.THÁI,CFA,"Over Cement(1),High/Low Heel(2)",,,,,
11,11/10/2025,Tensaur Run 3.0 EL I,901775969,1,901775969-1,Netherlands,"1,088",,PASS,,,A,Asc 07-2,12A,622021407,80,MR.THÁI,CFA,"Over Cement(1),Dirty M'S(1),Left/Right Component Mismatch(2)",,,,,
11,11/10/2025,TENSAUR SPORT 3.0 K,901162519,1,901162519-1,Utd.Arab Emir.,"1,176",,PASS,,,A,Asc 04-2,40A,625060019,80,MR.NHỨT,CFA,"Poor Shape(2),Dirty Upper(1)",,,,,
11,11/10/2025,VL COURT 3.0 K,901711898,1,901711898-1,New Zealand,140,,PASS,,,A,Asc 03-1,R4A,620080362,20,MS.NGÂN,CFA,Wobbling(1),,,,,
11,11/10/2025,LIGHTSHIFT 2.0,901665210,1,901665210-1,Peru,260,,PASS,,,A,Asc 01-1,31A,624060331,32,MS.HUỲNH,CFA,"Dirty M'S(1),Dirty Collar Lining(1)",,,,,
11,11/10/2025,LIGHTSHIFT 2.0,901724442,1,901724442-1,Brazil,522,,PASS,,,A,Asc 01-1,31A,624060331,80,MS.NGÂN,CFA,Dirty M'S(2),,,,,
11,11/10/2025,LIGHTSHIFT 2.0,4500809834,3,4500809834-3,South Africa,40,,PASS,,,A,Asc 02-1,31A,624060331,8,MR.THÁI,CFA,No issue,,,,,
11,11/10/2025,VL COURT 3.0 K,901483883,1,901483883-1,USA,"1,500",,PASS,,,A,Asc 03-1,R4A,620080362,125,MR.NHỨT,CFA,"Dirty O'S(1),Wobbling(2)",,,,,
11,11/10/2025,TENSAUR SPORT 3.0 K,901713943,1,901713943-1,Monaco,150,,PASS,,,B,Asc 06-2,26B,623090198,20,MRS.LY,MANAGER,No issue,,CFA(THÁI)AQL->TOP MANAGER(MRS.LY),,,
11,11/10/2025,TENSAUR SPORT 3.0 K,901708971,1,901708971-1,Monaco,601,,PASS,,,B,Asc 02-1,R2B,621060393,80,MR.THÁI,CFA,Over Primer O'S(3),,,,,
11,11/10/2025,TENSAUR SPORT 3.0 K,901714775,1,901714775-1,Monaco,150,,PASS,,,B,Asc 02-2,25B,621100361,20,MS.NGÂN,CFA,Over Cement(1),,,,,
11,11/10/2025,TENSAUR SPORT 3.0 K,901725687,1,901725687-1,Italy,635,,PASS,,,B,Asc 01-1,38A,622020703,80,MS.HUỲNH,CFA,"Over Primer O'S(2),Wobbling(2),Dirty Collar Lining(2)",,,,,
11,11/10/2025,GALAXY 7 M,901496037,1,901496037-1,Saudi Arabia,296,,PASS,,,C,Asc 09-1,22D,623090063,50,MS.HUỲNH,CFA,Over Cement(2),,,,,
11,11/10/2025,GALAXY 7 M,901506804,1,901506804-1,Netherlands,610,,PASS,,,C,Asc 06-2,17D,624060040,80,MS.HUỲNH,CFA,"Dirty M'S(2),Wrinkle(2)",,,,,
11,11/10/2025,GALAXY 7 M,901665654,1,901665654-1,Peru,"1,092",,PASS,,,C,Asc 11-2,28D,625080255,80,MR.NHỨT,CFA,"Over Cement(1),Over Primer O'S(1)",,,,,
11,11/10/2025,GALAXY 7 M,901665678,1,901665678-1,Mexico,347,,PASS,,,C,Asc 07-2,29D,624040410,50,MR.THÁI,CFA,"Dirty O'S(2),Over Cement(1)",,,,,
11,11/10/2025,GALAXY 7 M,901665719,1,901665719-1,Peru,264,,PASS,,,C,Asc 05-1,38D,625020419,32,MS.HUỲNH,CFA,"Dirty O'S(1),Wrinkle(1)",,,,,
11,11/10/2025,GALAXY 7 M,901707048,1,901707048-1,Netherlands,616,,PASS,,,C,Asc 07-2,29D,624040410,80,MS.HUỲNH,CFA,"Over Primer O'S(2),Over Cement(2),Dirty Collar Lining(1)",,,,,
11,11/10/2025,GALAXY 7 M,901734497,1,901734497-1,Netherlands,519,,PASS,,,C,Asc 10-1,13D,624100308,80,MS.NGÂN,CFA,"Collar Lining Wrinkle(1),Over Cement(1)",,,,,
11,11/10/2025,GALAXY 7 W,901298691,1,901298691-1,Italy,645,,PASS,,,C,Asc 04-1,33D,624070020,80,MR.NHỨT,CFA,"Dirty O'S(1),Over Cement(1)",,,,,
11,11/10/2025,GALAXY 7 W,901482555,1,901482555-1,Italy,395,,PASS,,,C,Asc 04-1,33D,624070020,50,MS.NGÂN,CFA,"Over Cement(1),Poor Attaching(1)",,,,,
11,11/10/2025,GALAXY 7 W,901714426,1,901714426-1,Netherlands,606,,PASS,,,C,Asc 06-1,21D,623030007,80,MR.THÁI,CFA,"Over Cement(2),Dirty O'S(2)",,,,,
11,11/10/2025,GALAXY 7 W,901721132,1,901721132-1,Netherlands,311,,PASS,,,C,Asc 07-1,24D,623090032,50,MS.NGÂN,CFA,"Over Cement(1),Poor Attaching(1)",,,,,
11,11/10/2025,GALAXY 7 W,901664020,1,901664020-1,Mexico,561,,PASS,,,C,Asc 04-1,33D,624070020,80,MS.HUỲNH,CFA,"Dirty M'S(3),Dirty O'S(2)",,,,,
11,11/10/2025,GRAND COURT 2.0,901722802,1,901722802-1,United Kingdom,479,,PASS,,,C,Asc 01-1,2D,625080009,50,MS.NGÂN,CFA,"Bonding Gap(2),Collar Lining Wrinkle(1)",,,,,
11,11/10/2025,GRAND COURT 2.0,901723041,1,901723041-1,Italy,"3,400",,PASS,3200,P1,C,Asc 01-2,31D,624040282,125,MRS.VY,CFA,"Dirty Upper(1),Dirty O'S(1),Bonding Gap(2)",,,,,
11,11/10/2025,GRAND COURT 2.0,901723041,1,901723041-1,Italy,"3,400",,PASS,200,PC,C,Asc 01-2,31D,624040282,32,MRS.VY,CFA,Over Cement(1),,,,,
11,11/10/2025,TENSAUR SPORT 3.0 K,901617130,1,901617130-1,Monaco,200,,PASS,,,C,Asc 02-2,17B,621120120,32,MS.NGÂN,CFA,Thread Ends(1),,,,,
11,11/10/2025,VS PACE 2.0,901178336,1,901178336-1,Utd.Arab Emir.,300,,PASS,,,C,Asc 03-1,8C,624070252,50,MS.HUỲNH,CFA,Over Cement(2),,,,,
11,11/10/2025,VS PACE 2.0,901425858,1,901425858-1,Ukraine,104,,PASS,,,C,Asc 03-1,8C,624070252,20,MS.NGÂN,CFA,No issue,,,,,
11,11/10/2025,VS PACE 2.0,901724280,1,901724280-1,Italy,410,,PASS,,,C,Asc 03-1,8C,624070252,50,MRS.LY,MANAGER,No issue,,CFA(HUỲNH)AQL->TOP MANAGER(MRS.LY),,,
11,11/10/2025,ADVANTAGE 2.0,901715755,1,901715755-1,Netherlands,418,,PASS,,,D,Asc 08-1,1C,623090139,50,MR.THÁI,CFA,Dirty O'S(2),,,,,
11,11/10/2025,VS PACE 2.0,901520421,1,901520421-1,United Kingdom,"1,770",,PASS,,,D,Asc 09-2,14C,624020152,125,MS.HUỲNH,CFA,"Dirty Upper(2),Wrinkle(2),Thread Ends(2)",,,,,
11,11/10/2025,VS PACE 2.0,901776415,1,901776415-1,United Kingdom,730,,PASS,,,D,Asc 11-1,38C,625090293,80,MS.HUỲNH,CFA,"Over Cement(2),Dirty Upper(2)",,,,,
11,11/10/2025,ADVANTAGE,901674844,1,901674844-1,Singapore,231,,PASS,,,D,Asc 10-1,36C,625050250,32,MS.NGÂN,CFA,Poor Shape(1),,,,,
11,11/10/2025,ADVANTAGE,901675196,1,901675196-1,Indonesia,300,,PASS,,,D,Asc 10-1,36C,625050250,50,MR.THÁI,CFA,Poor Shape(2),,,,,
