MONTH,DATE,MODEL,PO NO 1.,Item,PO NO 2.,DEST,QTY,REPACKING ,RESULT,PARTIAL Q'TY,"PARTIAL
NO",BUILDING,LINE,TQC NUM,EMPLOYEE NO,QTY INSPECTION,OFFICIAL INSPECTOR,INSPECTOR TYPE,DESCRIPTION,REMARKS,INTERNAL INSPECTOR,Stitching issue,Wrong Packing issue(prs),NOTE
2,2/9/2026,RUNFALCON 6 J,902056454,1,902056454-1,Monaco,150,,PASS,,,D,Asc 02-2,R6D,619080327,20,MR.THÁI,CFA,"Over Primer O'S(1),Dirty Collar Lining(1)",,,,,
2,2/9/2026,RUNFALCON 6 J,902151428,1,902151428-1,Morocco,202,,PASS,,,D,Asc 01-2,9,621040446,32,MRS.VY,CFA,Dirty Collar Lining(1),,,,,
2,2/9/2026,RUNFALCON 6 J,902160143,1,902160143-1,Peru,680,,PASS,,,D,Asc 03-2,34C,625020591,80,MS.HUỲNH,CFA,"Wrinkle(1),Over Primer O'S(1),Dirty M'S(1),Dirty Upper(1)",,,,,
2,2/9/2026,LIGHTSHIFT 2.0,902521456,1,902521456-1,Malaysia,500,,FAIL,,,A,Asc 02-2,7A,625020551,50,MRS.VY,CFA,Bonding Gap(12),OFFICIAL,,,,
2,2/10/2026,LITE RACER ADAPT 7.0 I,902230541,1,902230541-1,USA,322,,PASS,,,A,Asc 06-1,25A,624030105,50,MS.NGÂN,CFA,"Dirty Upper(1),Wobbling(1),Dirty M'S(1)",,,,,
2,2/10/2026,ASPYRE,901968004,1,901968004-1,Netherlands,664,,PASS,,,A,Asc 11-2,22A,624060318,80,MRS.VY,CFA,Over Cement(1),,,,,
2,2/10/2026,RUNFALCON 6 EL I,902063653,1,902063653-1,Netherlands,640,,PASS,,,A,Asc 07-1,20A,623110220,80,MS.HUỲNH,CFA,"Wrinkle(2),Dirty Upper(2)",,,,,
2,2/10/2026,RUNFALCON 6 EL I,902063735,1,902063735-1,Spain,303,,PASS,,,A,Asc 08-2,45A,625110021,50,MRS.VY,CFA,Dirty Upper(1),,,,,
2,2/10/2026,TENSAUR SPORT 3.0 CF I,902058485,1,902058485-1,Italy,330,,PASS,,,A,Asc 04-1,18A,623100210,50,MS.HUỲNH,CFA,"Dirty O'S(1),Skipped Stitching(1)",,,,,
2,2/10/2026,TENSAUR SPORT 3.0 CF I,902174206,1,902174206-1,United Kingdom,311,,PASS,,,A,Asc 10-2,42A,625100252,50,MR.NHỨT,CFA,Dirty Collar Lining(1),,,,,
2,2/10/2026,TENSAUR SPORT 3.0 CF I,902149537,1,902149537-1,Brazil,300,,PASS,,,A,Asc 04-1,18A,623100210,50,MR.NHỨT,CFA,"Wobbling(1),Bonding Gap(1)",,,,,
2,2/10/2026,TENSAUR SPORT 3.0 CF I,902153996,1,902153996-1,Chile,"1,442",,PASS,,,A,Asc 10-2,2A,621110407,125,MR.NHỨT,CFA,"Wobbling(1),Bonding Gap(1)",,,,,
2,2/10/2026,TENSAUR SPORT 3.0 CF K,901968803,1,901968803-1,Utd.Arab Emir.,"4,166",,PASS,3200,P1,A,Asc 07-1,20A,623110220,32,MR.BÌNH,LOP,Collar Lining Wrinkle(1),,,,,
2,2/10/2026,TENSAUR SPORT 3.0 CF K,901975234,1,901975234-1,Chile,149,,PASS,,,A,Asc 03-2,13A,625120045,20,MS.NGÂN,CFA,Thread Ends(1),,,,,
2,2/10/2026,VS PACE 2.0 CF I,902159666,1,902159666-1,Mexico,580,,PASS,,,A,Asc 08-1,41A,625080141,80,MS.NGÂN,CFA,"Wobbling(1),Dirty O'S(1),Over Cement(2)",,,,,
2,2/10/2026,VS PACE 2.0 CF I,902160017,1,902160017-1,Mexico,180,,PASS,,,A,Asc 08-1,41A,625080141,32,MRS.VY,CFA,"Wobbling(1),Over Cement(1)",,,,,
2,2/10/2026,LIGHTSHIFT 2.0,902057367,1,902057367-1,Colombia,266,,PASS,,,A,Asc 02-2,7A,625020551,32,MR.NHỨT,CFA,Thread Ends(1),,,,,
2,2/10/2026,LIGHTSHIFT 2.0,902177426,1,902177426-1,Netherlands,219,,PASS,,,A,Asc 01-1,31A,624060331,32,MR.NHỨT,CFA,Over Cement(1),,,,,
2,2/10/2026,RUNFALCON 6 J,902149056,1,902149056-1,Italy,320,11A,PASS,,,B3,0,11A,622021048,50,MR.THÁI,CFA,"Wobbling(1),Dirty Collar Lining(1),Collar Lining Wrinkle(1)",,,,,
2,2/10/2026,RUNFALCON 6 J,902151211,1,902151211-1,Italy,565,,PASS,,,A,Asc 07-1,20A,623110220,80,MS.NGÂN,CFA,"Dirty Collar Lining(1),Bonding Gap(2),Dirty O'S(2)",,,,,
2,2/10/2026,RUNFALCON 6 J,902151702,1,902151702-1,United Kingdom,302,11A,PASS,,,B3,0,11A,622021048,50,MS.HUỲNH,CFA,Over Cement(2),,,,,
2,2/10/2026,RUNFALCON 6 J,902151776,1,902151776-1,Netherlands,649,R4A,PASS,,,B3,0,R4A,620080362,80,MR.NHỨT,CFA,"Over Cement(1),Bonding Gap(1)",,,,,
2,2/10/2026,RUNFALCON 6 J,902151867,1,902151867-1,Netherlands,328,,PASS,,,A,Asc 07-2,12A,622021407,50,MR.NHỨT,CFA,"Dirty Collar Lining(1),Off Center(1)",,,,,
2,2/10/2026,TENSAUR SPORT 3.0 CF K,902148614,1,902148614-1,United Kingdom,"6,110",,PASS,3200,P1,B,Asc 05-1,6B,621060243,32,MR.BÌNH,LOP,Off Center(1),,,,,
2,2/10/2026,TENSAUR SPORT 3.0 CF K,902155537,1,902155537-1,Italy,380,,PASS,,,B,Asc 03-2,84L,622030320,50,MR.NHỨT,CFA,"Bonding Gap(1),Dirty Collar Lining(1)",,,,,
2,2/10/2026,TENSAUR SPORT 3.0 CF K,902219888,1,902219888-1,United Kingdom,300,,PASS,,,B,Asc 04-1,9B,621030996,50,MR.NHỨT,CFA,Dirty Collar Lining(1),,,,,
2,2/10/2026,TENSAUR SPORT 3.0 CF K,901975140,1,901975140-1,Netherlands,"6,880",,PASS,3200,P1,B,Asc 06-1,18B,620030032,125,MR.NHỨT,CFA,"Dirty Upper(1),Poor Shape(2),Collar Lining Wrinkle(2)",,,,,
2,2/10/2026,TENSAUR SPORT 3.0 CF K,901981563,1,901981563-1,Chile,101,,PASS,,,B,Asc 01-1,27A,621030280,20,MR.THÁI,CFA,Over Primer O'S(1),,,,,
2,2/10/2026,TENSAUR SPORT 3.0 CF K,902157197,1,902157197-1,United Kingdom,645,,PASS,,,B,Asc 02-1,33B,624050450,80,MS.HUỲNH,CFA,"Over Primer O'S(1),Collar Lining Wrinkle(1),Poor Shape(2),Poor Attaching(2)",,,,,
2,2/10/2026,TENSAUR SPORT 3.0 CF K,902056360,1,902056360-1,Netherlands,329,,PASS,,,B,Asc 02-1,33B,624050450,50,MR.NHỨT,CFA,"Wobbling(1),Dirty Collar Lining(1)",,,,,
2,2/10/2026,TENSAUR SPORT 3.0 CF K,902072143,1,902072143-1,Netherlands,300,,PASS,,,B,Asc 02-1,25B,621100361,50,MR.MOON,MANAGER,No issue,,CFA(NGÂN)AQL->TOP MANAGER(MR.MOON),,,
2,2/10/2026,TENSAUR SPORT 3.0 CF K,902228360,1,902228360-1,Spain,340,,PASS,,,B,Asc 06-2,26B,623090198,50,MR.THÁI,CFA,"Dirty Collar Lining(1),Dirty Upper(1)",,,,,
2,2/10/2026,GALAXY 7 M,902224705,1,902224705-1,Ukraine,222,,PASS,,,C,Asc 08-1,21D,623030007,32,MR.NHỨT,CFA,Dirty M'S(1),,,,,
2,2/10/2026,GALAXY 7 M,901944596,1,901944596-1,Netherlands,"3,588",,PASS,3200,P1,C,Asc 07-1,11,623120136,32,MR.BÌNH,LOP,Wrinkle(1),,,,,
2,2/10/2026,GALAXY 7 M,902224685,1,902224685-1,Monaco,150,,PASS,,,C,Asc 10-1,13D,624100308,20,MRS.VY,CFA,Dirty Collar Lining(1),,,,,
2,2/10/2026,GALAXY 7 W,902053949,1,902053949-1,Italy,"4,000",,PASS,800,PC,C,Asc 08-2,8D,624080430,80,MR.THÁI,CFA,Dirty O'S(3),,,,,
2,2/10/2026,GALAXY 7 W,902129543,1,902129543-1,Netherlands,55,,PASS,,,C,Asc 07-2,29D,624040410,13,MRS.VY,CFA,No issue,,,,,
2,2/10/2026,GALAXY 7 W,902052517,1,902052517-1,Netherlands,"2,078",,PASS,,,C,Asc 07-2,29D,624040410,125,MRS.VY,CFA,"Dirty M'S(2),Wobbling(2)",,,,,
2,2/10/2026,GALAXY 7 W,902224695,1,902224695-1,Saudi Arabia,303,,PASS,,,C,Asc 07-2,29D,624040410,50,MRS.VY,CFA,"Dirty O'S(1),Wobbling(1)",,,,,
2,2/10/2026,RUNFALCON 6 EL C,902033947,1,902033947-1,Italy,545,17B,PASS,,,B3,0,17B,621120120,80,MS.NGÂN,CFA,"Dirty M'S(2),Poor Attaching(1)",,,,,
2,2/10/2026,RUNFALCON 6 EL C,902047732,1,902047732-1,Netherlands,"1,384",,PASS,,,C,Asc 03-2,11D,624080127,125,MRS.VY,CFA,"Dirty Collar Lining(1),Over Cement(2)",,,,,
2,2/10/2026,RUNFALCON 6 EL C,902228380,1,902228380-1,Spain,410,17B,PASS,,,B3,0,17B,621120120,50,MS.HUỲNH,CFA,"Poor Attaching(2),Dirty Upper(2)",,,,,
2,2/10/2026,TENSAUR SPORT 3.0 CF K,902153925,1,902153925-1,United Kingdom,"4,740",,PASS,3200,P1,C,Asc 02-1,2D,625080009,125,MS.HUỲNH,CFA,"Dirty Collar Lining(2),Off Center Toe Cap(2),Bonding Gap(2),Wobbling(2)",,,,,
2,2/10/2026,TENSAUR SPORT 3.0 K,901977256,1,901977256-1,Chile,111,,PASS,,,C,Asc 01-1,11D,624080127,20,MS.HUỲNH,CFA,Collar Lining Wrinkle(1),,,,,
2,2/10/2026,TENSAUR SPORT 3.0 K,901986069,1,901986069-1,USA,"1,200",,PASS,,,C,Asc 01-1,11D,624080127,80,MR.THÁI,CFA,"Wrinkle(2),Wobbling(2),Dirty O'S(2)",,,,,
2,2/10/2026,TENSAUR SPORT 3.0 K,902059721,1,902059721-1,United Kingdom,523,,PASS,,,C,Asc 04-2,27D,623090194,80,MS.HUỲNH,CFA,"Dirty O'S(1),Bonding Gap(1),Wobbling(2)",,,,,
2,2/10/2026,TENSAUR SPORT 3.0 K,902149236,1,902149236-1,Brazil,300,,PASS,,,C,Asc 02-2,4D,625100152,50,MR.NHỨT,CFA,Dirty Upper(1),,,,,
2,2/10/2026,TENSAUR SPORT 3.0 K,902160749,1,902160749-1,Peru,746,,PASS,,,C,Asc 06-2,17D,624060040,80,MRS.VY,CFA,"Dirty Collar Lining(1),Wobbling(1)",,,,,
2,2/10/2026,TENSAUR SPORT 3.0 K,902174850,1,902174850-1,Mexico,559,,PASS,,,C,Asc 02-1,2D,625080009,80,MR.THÁI,CFA,"Dirty O'S(2),Dirty Upper(1),Dirty Collar Lining(1)",,,,,
2,2/10/2026,TENSAUR SPORT 3.0 K,902219983,1,902219983-1,Mexico,954,,PASS,,,C,Asc 01-1,11D,624080127,80,MR.NHỨT,CFA,"Collar Lining Wrinkle(1),Dirty O'S(1)",,,,,
2,2/10/2026,RUNFALCON 6 J,902033936,1,902033936-1,Italy,505,,PASS,,,C,Asc 09-2,24D,623090032,80,MS.NGÂN,CFA,"Poor Shape(1),Over Cement(2),Over Primer O'S(1)",,,,,
2,2/10/2026,RUNFALCON 6 J,902033938,1,902033938-1,Italy,120,,PASS,,,C,Asc 05-2,10D,624040283,20,MR.NHỨT,CFA,Over Cement(1),,,,,
2,2/10/2026,RUNFALCON 6 J,902056698,1,902056698-1,Monaco,150,,PASS,,,C,Asc 10-2,9D,625120023,20,MS.HUỲNH,CFA,Over Cement(1),,,,,
2,2/10/2026,VS PACE 2.0,902170182,1,902170182-1,Netherlands,370,,PASS,,,D,Asc 10-2,28C,624100065,50,MR.NHỨT,CFA,Dirty Upper(1),,,,,
2,2/10/2026,VS PACE 2.0,902173179,1,902173179-1,United Kingdom,"5,310",,PASS,2110,PC,D,Asc 04-2,12C,624080082,125,MR.THÁI,CFA,"Bonding Gap(2),Dirty O'S(2),Wrinkle(2)",,,,,
2,2/10/2026,URBAN COURT,902161230,1,902161230-1,India,961,,PASS,,,D,Asc 06-1,36C,625050250,80,MR.THÁI,CFA,"Wrinkle(2),Wobbling(2),Bonding Gap(2)",,,,,
2,2/10/2026,URBAN COURT,902162970,1,902162970-1,Utd.Arab Emir.,535,,PASS,,,D,Asc 06-1,36C,625050250,80,MR.THÁI,CFA,"Dirty O'S(1),Bonding Gap(1),Collar Lining Wrinkle(1),Wobbling(1)",,,,,
2,2/10/2026,URBAN COURT,902174949,1,902174949-1,Mexico,445,,PASS,,,D,Asc 06-1,36C,625050250,50,MS.NGÂN,CFA,"Wrinkle(2),Dirty Collar Lining(2)",,,,,
2,2/10/2026,URBAN COURT,902177254,1,902177254-1,Netherlands,323,,PASS,,,D,Asc 08-1,1C,623090139,50,MR.THÁI,CFA,"Collar Lining Wrinkle(1),Dirty O'S(2)",,,,,
2,2/10/2026,GRAND COURT 3.0,901849967,1,901849967-1,Netherlands,"3,500",9,PASS,3200,P1,B3,7,9,621040446,125,MS.HUỲNH,CFA,"Dirty O'S(2),Uneven Collar Top Line(2)",,,,,
2,2/10/2026,GRAND COURT 3.0,901849967,1,901849967-1,Netherlands,"3,500",9,PASS,300,PC,B3,7,9,621040446,50,MR.THÁI,CFA,Dirty O'S(2),,,,,
2,2/10/2026,GRAND COURT 3.0,901963531,1,901963531-1,Netherlands,"3,500",,PASS,3200,P1,D,Asc 02-2,R6D,619080327,125,MS.HUỲNH,CFA,"Dirty O'S(2),Dirty Upper(2),Over Cement(2)",,,,,
2,2/10/2026,VS PACE 2.0,902162086,1,902162086-1,United Kingdom,"2,970",,PASS,,,D,Asc 09-2,43C,625120039,125,MR.NHỨT,CFA,"Dirty Collar Lining(2),Thread Ends(3)",,,,,
2,2/10/2026,VS PACE 2.0,902170397,1,902170397-1,Netherlands,556,,PASS,,,D,Asc 01-1,39C,625090192,80,MR.MOON,MANAGER,No issue,,CFA(NGÂN)AQL->TOP MANAGER(MR.MOON),,,
2,2/10/2026,VS PACE 2.0,902171732,1,902171732-1,Netherlands,330,,PASS,,,D,Asc 10-1,2C,623080380,50,MS.HUỲNH,CFA,"Dirty O'S(1),Thread Ends(1)",,,,,
2,2/10/2026,VS PACE 2.0,902171888,1,902171888-1,United Kingdom,"4,460",,PASS,3200,P1,D,Asc 02-1,37C,625080102,125,MR.NHỨT,CFA,Dirty Upper(3),,,,,
2,2/10/2026,VS PACE 2.0,902177707,1,902177707-1,Netherlands,343,,PASS,,,D,Asc 09-1,43C,625120039,50,MR.THÁI,CFA,"Poor Shape(2),Dirty O'S(2)",,,,,
2,2/10/2026,VS PACE 2.0,902177775,1,902177775-1,Netherlands,420,,PASS,,,D,Asc 10-2,28C,624100065,50,MS.HUỲNH,CFA,"Dirty Collar Lining(2),Dirty Upper(2)",,,,,
2,2/10/2026,VS PACE 2.0,902182715,1,902182715-1,Netherlands,"3,500",,PASS,300,PC,D,Asc 10-2,28C,624100065,50,MR.THÁI,CFA,"Bonding Gap(2),Thread Ends(1)",,,,,
2,2/10/2026,VS PACE 2.0,902182978,1,902182978-1,Netherlands,310,,PASS,,,D,Asc 10-2,28C,624100065,50,MS.NGÂN,CFA,"Poor Shape(2),Dirty Collar Lining(2)",,,,,
2,2/10/2026,RUNFALCON 6 J,901963769,1,901963769-1,Italy,150,,PASS,,,D,Asc 03-2,R6D,619080327,20,MRS.VY,CFA,Off Center(1),,,,,
2,2/10/2026,RUNFALCON 6 J,901963885,1,901963885-1,Italy,"1,230",,PASS,,,D,Asc 01-2,35C,625050156,125,MR.THÁI,CFA,"Collar Lining Wrinkle(2),Bonding Gap(2),Dirty Upper(2)",,,,,
2,2/10/2026,RUNFALCON 6 J,901963979,1,901963979-1,Italy,705,,PASS,,,D,Asc 03-2,34C,625020591,80,MR.THÁI,CFA,"Over Primer O'S(2),Dirty Collar Lining(2)",,,,,
2,2/10/2026,RUNFALCON 6 J,902160143,1,902160143-1,Peru,680,,PASS,,,D,Asc 03-2,9,621040446,20,MR.BÌNH,LOP,No issue,,,,,
2,2/10/2026,GALAXY 7 W,902224889,1,902224889-1,Canada,415,,PASS,,,C,Asc 07-2,29D,624040410,50,MR.NHỨT,CFA,"Collar Lining Wrinkle(1),Dirty Collar Lining(1)",,,,,
2,2/10/2026,TENSAUR SPORT 3.0 CF I,902156041,1,902156041-1,Peru,300,,FAIL,,,A,Asc 04-1,18A,623100210,50,MRS.VY,CFA,"Off Center(6),Dirty Collar Lining(2),Wobbling(8)",OFFICIAL,,,,
2,2/10/2026,RUNFALCON 6 EL C,902229736,1,902229736-1,Spain,325,,FAIL,,,C,Asc 03-1,8C,624070252,13,MR.BÌNH,LOP,Over Cement(8),OFFICIAL,,,,not update pivot88
2,2/11/2026,LITE RACER ADAPT 7.0 I,902230533,1,902230533-1,USA,321,,PASS,,,A,Asc 06-1,25A,624030105,50,MRS.VY,CFA,Bonding Gap(1),,,,,
2,2/11/2026,ASPYRE 3 STRIPES,902055064,1,902055064-1,Peru,170,,PASS,,,A,Asc 11-2,22A,624060318,32,MR.NHỨT,CFA,Over Cement(1),,,,,
2,2/11/2026,ASPYRE 3 STRIPES,902072683,1,902072683-1,Mexico,"1,098",,PASS,,,A,Asc 11-2,2A,621110407,80,MRS.VY,CFA,"Dirty Collar Lining(1),Wrinkle(1)",,,,,
2,2/11/2026,RUNFALCON 6 EL I,902033966,1,902033966-1,Netherlands,650,,PASS,,,A,Asc 08-2,45A,625110021,80,MR.NHỨT,CFA,Over Cement(1),,,,,
2,2/11/2026,RUNFALCON 6 EL I,902033968,1,902033968-1,Netherlands,400,,PASS,,,A,Asc 08-2,45A,625110021,50,MR.NHỨT,CFA,Over Cement(1),,,,,
2,2/11/2026,RUNFALCON 6 EL I,902045589,1,902045589-1,Italy,320,,PASS,,,A,Asc 08-2,45A,625110021,50,MS.HUỲNH,CFA,"Bonding Gap(2),Dirty M'S(2)",,,,,
2,2/11/2026,TENSAUR SPORT 3.0 CF I,901985976,1,901985976-1,Netherlands,"4,200",,PASS,3200,P1,A,Asc 10-2,42A,625100252,125,MS.HUỲNH,CFA,"Bonding Gap(2),Off Center(2),Dirty O'S(2)",,,,,
2,2/11/2026,TENSAUR SPORT 3.0 CF I,901987242,1,901987242-1,USA,"1,200",,PASS,,,A,Asc 10-1,16A,624100316,80,MR.THÁI,CFA,"Dirty Collar Lining(3),Dirty O'S(2)",,,,,
2,2/11/2026,TENSAUR SPORT 3.0 CF I,902055391,1,902055391-1,Netherlands,400,,PASS,,,A,Asc 02-1,R4A,620080362,50,MS.NGÂN,CFA,Bonding Gap(2),,,,,
2,2/11/2026,TENSAUR SPORT 3.0 CF I,902071213,1,902071213-1,Netherlands,332,,PASS,,,A,Asc 04-1,18A,623100210,50,MS.HUỲNH,CFA,Dirty Collar Lining(1),,,,,
2,2/11/2026,TENSAUR SPORT 3.0 CF I,902072859,1,902072859-1,Spain,251,,PASS,,,A,Asc 04-1,18A,623100210,32,MS.NGÂN,CFA,Dirty Collar Lining(1),,,,,
2,2/11/2026,TENSAUR SPORT 3.0 CF I,902072991,1,902072991-1,Spain,300,,PASS,,,A,Asc 10-1,16A,624100316,50,MS.NGÂN,CFA,"Bonding Gap(1),Poor Shape(1)",,,,,
2,2/11/2026,TENSAUR SPORT 3.0 CF I,902159898,1,902159898-1,Netherlands,500,,PASS,,,A,Asc 02-1,R4A,620080362,50,MR.NHỨT,CFA,"Wrinkle(1),Off Center(1)",,,,,
2,2/11/2026,TENSAUR SPORT 3.0 CF I,902179156,1,902179156-1,Netherlands,"4,200",,PASS,3200,P1,A,Asc 11-1,9A,622080458,125,MRS.VY,CFA,"Wobbling(2),Poor Shape(2)",,,,,
2,2/11/2026,TENSAUR SPORT 3.0 CF I,902228654,1,902228654-1,Spain,"1,565",,PASS,,,A,Asc 04-1,18A,623100210,125,MS.NGÂN,CFA,"Thread Ends(2),Dirty Upper(2),Bonding Gap(2)",,,,,
2,2/11/2026,Tensaur Run 3.0 EL I,902127982,1,902127982-1,Chile,1,,PASS,,,A,Asc 06-2,17A,624030271,1,MS.HUỲNH,CFA,No issue,,,,,
2,2/11/2026,TENSAUR SPORT 3.0 CF K,902165650,1,902165650-1,Turkey,"3,709",,PASS,509,PC,A,Asc 03-2,13A,625120045,80,MR.THÁI,CFA,"Collar Lining Wrinkle(2),Dirty Upper(3)",,,,,
2,2/11/2026,TENSAUR SPORT 3.0 CF K,901970661,1,901970661-1,Utd.Arab Emir.,150,,PASS,,,A,Asc 03-2,13A,625120045,20,MR.THÁI,CFA,"Wrinkle(1),Wobbling(1)",,,,,
2,2/11/2026,VL COURT 3.0 K,902072530,1,902072530-1,Netherlands,"7,123",,PASS,723,PC,A,Asc 03-1,29A,624030533,80,MS.NGÂN,CFA,"Wobbling(2),Crooked Toe Cap(2),Wrinkle(2)",,,,,
2,2/11/2026,LIGHTSHIFT 2.0,902057640,1,902057640-1,Peru,181,,PASS,,,A,Asc 02-2,7A,625020551,32,MR.NHỨT,CFA,Off Center(1),,,,,
2,2/11/2026,LIGHTSHIFT 2.0,902518784,1,902518784-1,Malaysia,"1,000",,PASS,,,A,Asc 02-2,7A,625020551,80,MRS.VY,CFA,"Off Center(1),Over Cement(1),Dirty Collar Lining(1)",,,,,
2,2/11/2026,LIGHTSHIFT,901665810,1,901665810-1,South Korea,"6,000",11A,PASS,3200,P1,B3,0,11A,622021048,125,MR.NHỨT,CFA,"Dirty Collar Lining(1),Wrinkle(2),Over Cement(2)",,,,,
2,2/11/2026,RUNFALCON 6 EL C,902033940,1,902033940-1,Italy,670,19A,PASS,,,B3,0,19A,621110258,80,MS.HUỲNH,CFA,"Wrinkle(2),Dirty Upper(1)",,,,,
2,2/11/2026,RUNFALCON 6 J,902150103,1,902150103-1,Italy,410,,PASS,,,A,Asc 07-2,12A,622021407,50,MR.THÁI,CFA,"Dirty Collar Lining(2),Dirty O'S(2)",,,,,
2,2/11/2026,TENSAUR SPORT 3.0 CF K,902152323,1,902152323-1,United Kingdom,818,,PASS,,,B,Asc 03-2,84L,622030320,80,MR.THÁI,CFA,"Wobbling(1),Poor Attaching(1),Dirty Upper(2)",,,,,
2,2/11/2026,TENSAUR SPORT 3.0 CF K,902219883,1,902219883-1,United Kingdom,330,,PASS,,,B,Asc 04-1,9B,621030996,50,MR.THÁI,CFA,"Wobbling(1),Dirty Collar Lining(1),Dirty O'S(1)",,,,,
2,2/11/2026,TENSAUR SPORT 3.0 CF K,902001524,1,902001524-1,Netherlands,"1,000",,PASS,,,B,Asc 02-1,33B,624050450,80,MS.HUỲNH,CFA,"Over Cement(2),Poor Attaching(2)",,,,,
2,2/11/2026,TENSAUR SPORT 3.0 CF K,902058039,1,902058039-1,Netherlands,300,,PASS,,,B,Asc 05-1,6B,621060243,50,MS.NGÂN,CFA,Poor Attaching(2),,,,,
2,2/11/2026,TENSAUR SPORT 3.0 CF K,902152864,1,902152864-1,Netherlands,"8,160",,PASS,3200,P1,B,Asc 06-2,26B,623090198,125,MS.NGÂN,CFA,"Dirty Collar Lining(3),Dirty O'S(3)",,,,,
2,2/11/2026,TENSAUR SPORT 3.0 CF K,902156425,1,902156425-1,United Kingdom,385,,PASS,,,B,Asc 02-1,33B,624050450,50,MS.NGÂN,CFA,"Wobbling(1),Dirty Collar Lining(1)",,,,,
2,2/11/2026,TENSAUR SPORT 3.0 CF K,902172088,1,902172088-1,Turkey,"3,671",,PASS,471,PC,B,Asc 01-1,27A,621030280,50,MRS.VY,CFA,"Dirty O'S(1),Dirty Collar Lining(1)",,,,,
2,2/11/2026,GALAXY 7 M,902224713,1,902224713-1,Utd.Arab Emir.,147,,PASS,,,C,Asc 06-1,16,621070084,20,MS.NGÂN,CFA,Dirty M'S(1),,,,,
2,2/11/2026,GALAXY 7 M,902224724,1,902224724-1,Utd.Arab Emir.,264,,PASS,,,C,Asc 06-1,16,621070084,32,MR.NHỨT,CFA,Dirty M'S(1),,,,,
2,2/11/2026,GALAXY 7 M,902224833,1,902224833-1,Canada,439,,PASS,,,C,Asc 10-1,13D,624100308,50,MRS.VY,CFA,"Dirty Upper(1),Wrinkle(1)",,,,,
2,2/11/2026,GALAXY 7 M,902225040,1,902225040-1,USA,792,15D,PASS,,,B3,3,15D,622020913,80,MS.NGÂN,CFA,Over Primer O'S(3),,,,,
2,2/11/2026,GALAXY 7 M,902522451,1,902522451-1,Malaysia,199,,PASS,,,C,Asc 10-1,13D,624100308,32,MR.NHỨT,CFA,Dirty Upper(1),,,,,
2,2/11/2026,GALAXY 7 M,902224842,1,902224842-1,Canada,300,,PASS,,,C,Asc 06-1,16,621070084,50,MS.HUỲNH,CFA,"Collar Lining Wrinkle(1),Wobbling(1),Over Cement(1)",,,,,
2,2/11/2026,GALAXY 7 M,902224986,1,902224986-1,USA,311,,PASS,,,C,Asc 06-1,16,621070084,50,MS.HUỲNH,CFA,"Wrinkle(1),Dirty M'S(1)",,,,,
2,2/11/2026,GALAXY 7 M,902224991,1,902224991-1,USA,343,,PASS,,,C,Asc 10-1,13D,624100308,50,MR.NHỨT,CFA,"Off Center(1),Wrinkle(1)",,,,,
2,2/11/2026,GALAXY 7 W,902224719,1,902224719-1,Utd.Arab Emir.,360,,PASS,,,C,Asc 07-2,29D,624040410,50,MS.HUỲNH,CFA,"Toe Spring(1),Dirty M'S(1)",,,,,
2,2/11/2026,GALAXY 7 W,902224981,1,902224981-1,USA,716,,PASS,,,C,Asc 11-2,28D,625080255,80,MS.HUỲNH,CFA,"Wobbling(2),Dirty Upper(2)",,,,,
2,2/11/2026,RUNFALCON 6 EL C,902055479,1,902055479-1,Utd.Arab Emir.,652,,PASS,,,C,Asc 03-2,20D,624080083,80,MRS.VY,CFA,Dirty M'S(1),,,,,
2,2/11/2026,RUNFALCON 6 EL C,902063439,1,902063439-1,Utd.Arab Emir.,"1,372",12,PASS,,,B3,2,12,625030164,125,MS.HUỲNH,CFA,"Dirty O'S(2),Poor Attaching(2)",,,,,
2,2/11/2026,RUNFALCON 6 EL C,901942065,1,901942065-1,Italy,965,1D,PASS,,,B3,0,1D,622050542,80,MR.THÁI,CFA,"Wrinkle(2),Left/Right Component Mismatch(2)",,,,,
2,2/11/2026,RUNFALCON 6 EL C,901942136,1,901942136-1,Netherlands,"1,166",,PASS,,,C,Asc 03-1,8C,624070252,80,MR.THÁI,CFA,"Dirty Collar Lining(2),Dirty M'S(2)",,,,,
2,2/11/2026,RUNFALCON 6 EL C,902033930,1,902033930-1,Netherlands,"1,232",,PASS,,,C,Asc 03-2,20D,624080083,125,MR.THÁI,CFA,"Wrinkle(2),Dirty M'S(2),Collar Lining Wrinkle(2)",,,,,
2,2/11/2026,TENSAUR SPORT 3.0 K,901847313,1,901847313-1,Brazil,"1,250",,PASS,,,C,Asc 02-1,2D,625080009,125,MS.NGÂN,CFA,"Poor Shape(2),Dirty O'S(2),Off Center(2),Bonding Gap(1)",,,,,
2,2/11/2026,TENSAUR SPORT 3.0 K,901986017,1,901986017-1,USA,"6,000",,PASS,2800,PC,C,Asc 05-1,6D,625120024,125,MR.THÁI,CFA,"Poor Shape(2),Dirty Collar Lining(2),Poor Attaching(2)",,,,,
2,2/11/2026,TENSAUR SPORT 3.0 K,902157842,1,902157842-1,Peru,274,,PASS,,,C,Asc 01-2,4D,625100152,32,MR.MOON,MANAGER,No issue,,CFA(HUỲNH)AQL->TOP MANAGER(MR.MOON),,,
